iteration,time,error
173,0.065229,0.000904747
174,0.065608,0.000702222
175,0.06598,0.000793271
176,0.066376,0.000895942
177,0.066733,0.000648612
178,0.06703,0.000904841
179,0.067313,0.000615172
180,0.067611,0.000637574
181,0.067899,0.000987785
182,0.068199,0.000636247
183,0.068513,0.000585788
184,0.068808,0.000849874
185,0.069117,0.000690378
186,0.06941,0.000650664
187,0.069713,0.000750437
188,0.07,0.000756973
189,0.070277,0.000741154
190,0.07056,0.000671189
191,0.070854,0.000681844
192,0.071163,0.000663202
193,0.071464,0.000584772
194,0.071763,0.00104793
195,0.072066,0.000606198
196,0.072381,0.000602139
197,0.072675,0.00076606
198,0.072967,0.000601007
199,0.073252,0.000691011
200,0.073539,0.000654133
201,0.073827,0.000588339
202,0.074132,0.000677633
203,0.074421,0.000585345
204,0.074706,0.000818539
205,0.074997,0.000568717
206,0.075278,0.000685012
207,0.075559,0.000558134
208,0.075846,0.000948397
209,0.07614,0.000555374
210,0.076453,0.00058113
211,0.076748,0.000623238
212,0.077025,0.000627859
213,0.077331,0.000584898
214,0.077563,0.000565049
215,0.077784,0.000747788
216,0.078049,0.00053831
217,0.078339,0.000683976
218,0.078725,0.000607005
219,0.079026,0.00058073
220,0.07929,0.000591099
221,0.079536,0.000616275
222,0.079916,0.000532022
223,0.080241,0.000548667
224,0.080535,0.000548626
225,0.08082,0.000600136
226,0.081098,0.000521215
227,0.081373,0.000643001
228,0.081659,0.000606064
229,0.081956,0.000542594
230,0.082252,0.000639722
231,0.082547,0.000575472
232,0.082837,0.000540227
233,0.08312,0.00060238
234,0.083409,0.000670372
235,0.083697,0.000537183
236,0.083994,0.000503264
237,0.084357,0.000618333
238,0.084648,0.000561437
239,0.085029,0.000466975
240,0.085437,0.00051836
241,0.085845,0.000445073
242,0.08629,0.000798493
243,0.086748,0.00046933
244,0.087145,0.000575194
245,0.0875,0.000445152
246,0.08788,0.000607834
247,0.088283,0.000503648
248,0.088728,0.000633881
249,0.089106,0.000478063
250,0.089347,0.000553957
251,0.089649,0.00050665
252,0.089897,0.000492953
253,0.090124,0.000509858
254,0.090338,0.000599435
255,0.090578,0.000478283
256,0.090917,0.000587541
257,0.091167,0.000476767
258,0.091405,0.000493917
259,0.091643,0.0004798
260,0.091917,0.000447848
261,0.092166,0.00045127
262,0.092445,0.00047966
263,0.092712,0.000551607
264,0.093012,0.000551602
265,0.093226,0.000478822
266,0.093433,0.00046237
267,0.093614,0.000529946
268,0.093794,0.000478443
269,0.094022,0.000542137
270,0.094245,0.000461626
271,0.094464,0.000528692
272,0.09464,0.000455961
273,0.094815,0.000450413
274,0.095031,0.000477162
275,0.095252,0.000482725
276,0.095434,0.000413949
277,0.095612,0.000690081
278,0.095811,0.000417089
279,0.096052,0.000515725
280,0.096281,0.000373938
281,0.096514,0.000560842
282,0.096727,0.000398808
283,0.096949,0.000536286
284,0.097172,0.000457813
285,0.097383,0.000449239
286,0.097609,0.000503449
287,0.097788,0.00045249
288,0.098002,0.000388942
289,0.098222,0.000424965
290,0.098447,0.000529904
291,0.098633,0.000476116
292,0.098805,0.000441872
293,0.099022,0.000394373
294,0.099251,0.000426285
295,0.099473,0.000410155
296,0.09969,0.000416684
297,0.099906,0.000569061
298,0.100165,0.000403241
299,0.100394,0.000406172
300,0.100608,0.000543367
301,0.100813,0.000357602
302,0.101047,0.000456744
303,0.101223,0.000430633
304,0.101388,0.000537976
305,0.101551,0.000413292
306,0.101727,0.000445423
307,0.101894,0.000343963
308,0.102101,0.000435809
309,0.102332,0.00039773
310,0.102556,0.000403873
311,0.102756,0.000453544
312,0.102949,0.000444466
313,0.103173,0.000454208
314,0.103385,0.000403057
315,0.10359,0.000375793
316,0.103786,0.000407436
317,0.104006,0.000453187
318,0.104207,0.000409869
319,0.104403,0.000379876
320,0.104599,0.000435251
321,0.104833,0.00038639
322,0.105079,0.000541617
323,0.10531,0.000332192
324,0.105505,0.000472368
325,0.105688,0.000380432
326,0.105905,0.000538596
327,0.106131,0.000327783
328,0.10635,0.000478311
329,0.106552,0.000362434
330,0.106733,0.000370323
331,0.106948,0.000352048
332,0.10721,0.000410171
333,0.107445,0.000371533
334,0.107647,0.000382293
335,0.107821,0.000375242
336,0.10806,0.000421194
337,0.108336,0.00035727
338,0.108592,0.000600096
339,0.108941,0.000311532
340,0.109356,0.000353892
341,0.109619,0.00042939
342,0.109898,0.000366067
343,0.110153,0.00038038
344,0.110414,0.00036906
345,0.11067,0.00052154
346,0.110897,0.000309118
347,0.111174,0.00045588
348,0.111527,0.000317219
349,0.111772,0.000399401
350,0.112001,0.000338512
351,0.112279,0.00036416
352,0.11252,0.000356161
353,0.112733,0.000370445
354,0.112921,0.000376787
355,0.113207,0.000359394
356,0.113446,0.00031535
357,0.113664,0.000555849
358,0.113869,0.000321739
359,0.114348,0.000343472
360,0.114867,0.000340078
361,0.115194,0.000406845
362,0.11543,0.00033276
363,0.115673,0.000430174
364,0.115887,0.000324737
365,0.116135,0.00030354
366,0.116475,0.00054813
367,0.116894,0.000316354
368,0.117316,0.000329082
369,0.117718,0.000495275
370,0.118164,0.000297211
371,0.118579,0.000323653
372,0.119016,0.000368312
373,0.119461,0.000311791
374,0.119894,0.000303209
375,0.120384,0.000383506
376,0.120831,0.000335436
377,0.121277,0.000384549
378,0.12171,0.00031526
379,0.122136,0.000459509
380,0.122503,0.000317845
381,0.122804,0.00038865
382,0.123107,0.000304828
383,0.123408,0.000355011
384,0.123705,0.000370557
385,0.124,0.00030969
386,0.124343,0.000328472
387,0.124629,0.000296944
388,0.124907,0.00036172
389,0.125187,0.000296854
390,0.125473,0.000535126
391,0.125765,0.000281679
392,0.126065,0.000316212
393,0.126356,0.000353909
394,0.126636,0.000318655
395,0.126915,0.000323482
396,0.127331,0.00031459
397,0.127944,0.000316273
398,0.12835,0.000326875
399,0.128692,0.000294363
400,0.129008,0.000365818
401,0.12932,0.00031382
402,0.129611,0.000433106
403,0.129904,0.000288778
404,0.130281,0.000322239
405,0.130678,0.000298967
406,0.131056,0.000346467
407,0.131441,0.000287793
408,0.131838,0.000370857
409,0.132253,0.00026061
410,0.132622,0.000497791
411,0.132997,0.000289959
412,0.133436,0.000318318
413,0.133902,0.000323173
414,0.134317,0.000281418
415,0.134714,0.000297393
416,0.13523,0.000315118
417,0.135787,0.000323862
418,0.136249,0.000295055
419,0.136712,0.000265263
420,0.13714,0.000306578
421,0.137603,0.000284837
422,0.138155,0.000362994
423,0.138675,0.000273725
424,0.139063,0.000358221
425,0.139405,0.000277219
426,0.139712,0.000470851
427,0.140034,0.000264419
428,0.140377,0.000356526
429,0.140618,0.000268281
430,0.140826,0.000332761
431,0.141065,0.000303707
432,0.141274,0.000293457
433,0.141484,0.000285156
434,0.141686,0.000367685
435,0.141931,0.000290074
436,0.142129,0.000248954
437,0.142339,0.000341698
438,0.142545,0.000289122
439,0.142764,0.000251057
440,0.14301,0.000335451
441,0.143228,0.00027067
442,0.143441,0.000279287
443,0.143667,0.000281068
444,0.143868,0.000285482
445,0.14404,0.000310158
446,0.144212,0.000330734
447,0.144401,0.000262157
448,0.144571,0.000328502
449,0.144771,0.000309928
450,0.144999,0.000285201
451,0.145223,0.000272856
452,0.145425,0.00027338
453,0.145597,0.000287079
454,0.145778,0.000341752
455,0.145949,0.000249319
456,0.146127,0.000337336
457,0.146339,0.000293197
458,0.146542,0.000287055
459,0.146769,0.000280445
460,0.146995,0.000277749
461,0.147215,0.000279821
462,0.147445,0.000270033
463,0.147674,0.000253979
464,0.147921,0.000304366
465,0.14816,0.000265932
466,0.148481,0.000366962
467,0.148765,0.000236422
468,0.149011,0.000283173
469,0.149229,0.000278416
470,0.149457,0.000276699
471,0.149666,0.000247449
472,0.149908,0.000264332
473,0.150158,0.000319458
474,0.150382,0.000260437
475,0.15059,0.00040542
476,0.151143,0.000224263
477,0.152663,0.000269153
478,0.154001,0.000263066
479,0.155248,0.000257177
480,0.156063,0.000313521
481,0.156879,0.000244043
482,0.157591,0.000291973
483,0.158343,0.000232045
484,0.159044,0.0002998
485,0.159752,0.000238047
486,0.160492,0.000252711
487,0.161189,0.000268587
488,0.161873,0.000299608
489,0.162718,0.000248159
490,0.163602,0.000369054
491,0.164456,0.000224611
492,0.165239,0.000298724
493,0.166068,0.000243093
494,0.166601,0.000250644
495,0.166827,0.000322909
496,0.167067,0.000237737
497,0.16746,0.000360799
498,0.167746,0.000214164
499,0.168006,0.00031545
500,0.168267,0.000218388
501,0.16857,0.000280433
502,0.168953,0.000234276
503,0.169319,0.000236255
504,0.169743,0.000290434
505,0.170153,0.000257595
506,0.170547,0.000234593
507,0.171001,0.000257066
508,0.171461,0.000296863
509,0.17189,0.000221795
510,0.172284,0.000257404
511,0.172704,0.000250676
512,0.173193,0.000220418
513,0.173865,0.000202355
514,0.174306,0.000298513
515,0.174787,0.000217951
516,0.175247,0.000364045
517,0.175729,0.000209142
518,0.176135,0.00028791
519,0.17667,0.000230621
520,0.177033,0.000368714
521,0.177541,0.000219165
522,0.178074,0.000240519
523,0.178588,0.000279316
524,0.179035,0.000204329
525,0.179507,0.000281318
526,0.179908,0.00025165
527,0.180342,0.000314726
528,0.18077,0.000216405
529,0.181117,0.00021958
530,0.181372,0.000258194
531,0.1817,0.000272266
532,0.181955,0.00021647
533,0.182192,0.000258993
534,0.18251,0.000218408
535,0.182893,0.000324132
536,0.183165,0.000217478
537,0.183423,0.000243393
538,0.183755,0.000224037
539,0.184119,0.000224327
540,0.184572,0.000270658
541,0.18489,0.000234961
542,0.185197,0.000225006
543,0.185541,0.000214309
544,0.185887,0.000338165
545,0.186226,0.000222396
546,0.186597,0.000266531
547,0.186874,0.000199844
548,0.187163,0.000287279
549,0.187508,0.000203203
550,0.187838,0.000286616
551,0.18814,0.000195715
552,0.188457,0.000239627
553,0.188745,0.000239282
554,0.189032,0.000258351
555,0.189328,0.000191044
556,0.189598,0.00029032
557,0.18989,0.000220975
558,0.190168,0.00026172
559,0.190464,0.000223579
560,0.190739,0.000201062
561,0.191017,0.000297417
562,0.191301,0.000207608
563,0.191603,0.000205884
564,0.191887,0.000272952
565,0.192171,0.000197204
566,0.192474,0.000208994
567,0.192762,0.000204897
568,0.193039,0.000227837
569,0.193337,0.000238041
570,0.193601,0.000228678
571,0.193888,0.000206854
572,0.194164,0.000269895
573,0.194454,0.000211585
574,0.194728,0.000255888
575,0.195013,0.000199476
576,0.195298,0.000288753
577,0.1956,0.000192468
578,0.195912,0.000334488
579,0.196212,0.000192338
580,0.196537,0.000275617
581,0.196827,0.000188238
582,0.197112,0.000244858
583,0.197409,0.000195158
584,0.197697,0.000285082
585,0.197986,0.000197078
586,0.198273,0.000256656
587,0.198548,0.000203296
588,0.198833,0.000266078
589,0.199116,0.000199652
590,0.199411,0.000250052
591,0.199695,0.000186164
592,0.199977,0.000283915
593,0.200266,0.00018475
594,0.200583,0.000199075
595,0.200888,0.000203833
596,0.201201,0.000245126
597,0.201499,0.000195907
598,0.201781,0.000189389
599,0.202063,0.000271212
600,0.202346,0.000210918
601,0.202648,0.000224126
602,0.202842,0.000211098
603,0.203042,0.000204099
604,0.203252,0.000200326
605,0.203487,0.000195611
606,0.203704,0.000210522
607,0.203897,0.000200127
608,0.20411,0.000235952
609,0.204346,0.000189932
610,0.204571,0.000307092
611,0.204748,0.000193705
612,0.204931,0.000205783
613,0.205154,0.000208268
614,0.205364,0.000236563
615,0.20561,0.000201431
616,0.205787,0.000215011
617,0.205979,0.000202338
618,0.206195,0.000218784
619,0.206421,0.000243376
620,0.206593,0.00018902
621,0.206763,0.000184258
622,0.206958,0.000205784
623,0.207156,0.00023614
624,0.207363,0.000181513
625,0.207578,0.000239124
626,0.207797,0.000178016
627,0.20799,0.000248819
628,0.208172,0.000182633
629,0.208388,0.000319741
630,0.208621,0.000188349
631,0.208844,0.000217635
632,0.209043,0.000181182
633,0.20924,0.000233209
634,0.209484,0.000181258
635,0.209736,0.000178338
636,0.209978,0.000194623
637,0.210194,0.00017704
638,0.210391,0.000286274
639,0.21061,0.000166113
640,0.210825,0.000218781
641,0.211056,0.000196337
642,0.211323,0.00019255
643,0.211556,0.000207447
644,0.211797,0.000204246
645,0.212119,0.000190592
646,0.212409,0.00021041
647,0.212654,0.000183255
648,0.212902,0.000231287
649,0.213162,0.000181912
650,0.213433,0.000212293
651,0.213703,0.000186432
652,0.213966,0.00017476
653,0.214233,0.000201679
654,0.214526,0.000192947
655,0.214804,0.000188891
656,0.215075,0.000225532
657,0.215348,0.000193051
658,0.215649,0.000178787
659,0.215939,0.00019083
660,0.216221,0.00020536
661,0.216525,0.000173358
662,0.2168,0.000232568
663,0.217158,0.000190258
664,0.217558,0.000280536
665,0.217884,0.000161194
666,0.21819,0.000240612
667,0.2185,0.000175015
668,0.21873,0.00019495
669,0.218951,0.000164699
670,0.219136,0.000191473
671,0.219313,0.000200771
672,0.219526,0.000175307
673,0.219753,0.000231959
674,0.219942,0.00017952
675,0.220117,0.000176109
676,0.2203,0.000223094
677,0.220534,0.000165774
678,0.220747,0.000196137
679,0.220931,0.00017984
680,0.221105,0.000173096
681,0.221311,0.000194482
682,0.221534,0.000175997
683,0.221743,0.000204457
684,0.221917,0.000182017
685,0.222116,0.000182714
686,0.222333,0.000196699
687,0.222584,0.000198404
688,0.222784,0.000208049
689,0.222959,0.000181525
690,0.22313,0.000180848
691,0.223348,0.000166889
692,0.22358,0.000181874
693,0.223767,0.000228541
694,0.223942,0.00017029
695,0.224134,0.000204128
696,0.224349,0.000174257
697,0.224574,0.000184421
698,0.224757,0.000176891
699,0.224943,0.000219312
700,0.225152,0.000184161
701,0.225464,0.000176178
702,0.225681,0.000193629
703,0.225902,0.000170143
704,0.226117,0.000173108
705,0.226342,0.000163183
706,0.226572,0.000191205
707,0.226773,0.00020634
708,0.226948,0.000177298
709,0.227121,0.000182101
710,0.227325,0.000185164
711,0.227569,0.000187656
712,0.227757,0.000149452
713,0.227937,0.00023091
714,0.228156,0.00016502
715,0.228381,0.000182534
716,0.228635,0.000157347
717,0.228859,0.000195338
718,0.229133,0.00016923
719,0.22939,0.000174616
720,0.229665,0.000231055
721,0.229895,0.000158832
722,0.230089,0.000171714
723,0.230306,0.000157444
724,0.230564,0.000192124
725,0.230813,0.000170898
726,0.231007,0.000223569
727,0.231247,0.000164343
728,0.231498,0.000161374
729,0.231723,0.000178866
730,0.231902,0.00019043
731,0.232076,0.00016375
732,0.232282,0.000211376
733,0.232567,0.000156377
734,0.232765,0.000155925
735,0.232948,0.000201803
736,0.233165,0.000164503
737,0.233381,0.0001802
738,0.233607,0.000193123
739,0.23379,0.00015567
740,0.233963,0.000198317
741,0.234191,0.000149169
742,0.234439,0.000179015
743,0.234675,0.000155889
744,0.234894,0.000217238
745,0.235076,0.000166666
746,0.235259,0.000156237
747,0.235495,0.00015599
748,0.23572,0.000194717
749,0.235904,0.000166927
750,0.236108,0.000177047
751,0.236333,0.000165996
752,0.236571,0.000154558
753,0.236805,0.000245634
754,0.237,0.000138296
755,0.237189,0.000274276
756,0.23744,0.000154703
757,0.237796,0.000168906
758,0.237977,0.000141099
759,0.238158,0.000266158
760,0.238359,0.000149598
761,0.238589,0.000181305
762,0.238794,0.000181667
763,0.238984,0.000146067
764,0.239172,0.000273092
765,0.239385,0.000131211
766,0.239606,0.00016719
767,0.239839,0.00017202
768,0.240026,0.00014981
769,0.240236,0.000190993
770,0.240491,0.000163663
771,0.240724,0.000167931
772,0.240955,0.000156759
773,0.241143,0.000201607
774,0.241338,0.000134786
775,0.241635,0.000208595
776,0.241917,0.000156689
777,0.242102,0.000178544
778,0.242306,0.000150941
779,0.242598,0.000157518
780,0.242791,0.000154292
781,0.242994,0.000169787
782,0.243207,0.000168708
783,0.243507,0.000164044
784,0.24374,0.000155341
785,0.243969,0.000144238
786,0.244238,0.000178628
787,0.244491,0.000177401
788,0.24474,0.000152565
789,0.244999,0.000261958
790,0.245263,0.000126799
791,0.245525,0.000267213
792,0.2458,0.000151638
793,0.246089,0.000158811
794,0.246366,0.000150644
795,0.246646,0.000153738
796,0.246915,0.000150074
797,0.247203,0.000161228
798,0.247481,0.00014307
799,0.247764,0.000157776
800,0.248062,0.000174418
801,0.248289,0.000143377
802,0.248576,0.000181002
803,0.248863,0.000152584
804,0.249143,0.000176848
805,0.249427,0.000151348
806,0.249708,0.000170977
807,0.249987,0.000146819
808,0.250293,0.000165864
809,0.250575,0.000167207
810,0.250855,0.000148828
811,0.251146,0.000141835
812,0.251447,0.000230569
813,0.251741,0.000141458
814,0.252025,0.00016412
815,0.252311,0.000132879
816,0.252592,0.000182827
817,0.252881,0.000160228
818,0.253159,0.000153185
819,0.253455,0.000153598
820,0.253739,0.000144594
821,0.254052,0.000152507
822,0.254353,0.000143545
823,0.254639,0.000180297
824,0.254922,0.00014808
825,0.255189,0.00020991
826,0.255472,0.000138369
827,0.255751,0.00015404
828,0.256052,0.000156383
829,0.256358,0.000176357
830,0.256644,0.000148858
831,0.256928,0.000213307
832,0.257197,0.00013674
833,0.257484,0.000177731
834,0.257784,0.000123724
835,0.258082,0.000174237
836,0.258371,0.000136566
837,0.258649,0.000220689
838,0.258945,0.000134964
839,0.259207,0.000134384
840,0.259488,0.000190677
841,0.259769,0.000134784
842,0.260063,0.000173083
843,0.260419,0.000138563
844,0.26079,0.000155084
845,0.261229,0.000147344
846,0.261561,0.000165513
847,0.261898,0.000139776
848,0.262274,0.000151186
849,0.262663,0.000155133
850,0.263004,0.000148098
851,0.263344,0.000140665
852,0.263637,0.000150307
853,0.263926,0.000139358
854,0.264224,0.00015638
855,0.264544,0.000145735
856,0.264841,0.000139823
857,0.265144,0.000183294
858,0.265422,0.000131136
859,0.265706,0.000137027
860,0.265982,0.000150881
861,0.26627,0.000150642
862,0.266557,0.000162665
863,0.266854,0.000144561
864,0.267133,0.000202683
865,0.267415,0.000124105
866,0.267697,0.000180585
867,0.267976,0.00012486
868,0.26834,0.00018744
869,0.268646,0.000154172
870,0.269015,0.000138518
871,0.269438,0.00015907
872,0.269841,0.000144028
873,0.270281,0.000155801
874,0.270762,0.000139642
875,0.271191,0.000129742
876,0.271568,0.000151965
877,0.27195,0.000137012
878,0.272356,0.000138291
879,0.27269,0.000154188
880,0.273004,0.000149506
881,0.273446,0.000131728
882,0.273816,0.000158033
883,0.274118,0.00014576
884,0.274459,0.000128245
885,0.27476,0.000158711
886,0.275063,0.000137812
887,0.27535,0.000191359
888,0.275635,0.00012862
889,0.275918,0.000142048
890,0.276215,0.000154029
891,0.276516,0.00012685
892,0.276802,0.000154381
893,0.277091,0.000144862
894,0.277382,0.000134948
895,0.27767,0.0001777
896,0.277953,0.000138441
897,0.278249,0.000143904
898,0.27854,0.000131237
899,0.278838,0.000154619
900,0.279135,0.000130944
901,0.279415,0.000159622
902,0.279698,0.000134783
903,0.279979,0.000170103
904,0.280268,0.00012156
905,0.280572,0.000238519
906,0.28086,0.000120726
907,0.281139,0.000144467
908,0.281423,0.000157812
909,0.281708,0.000129418
910,0.281993,0.000198769
911,0.282288,0.000112842
912,0.282572,0.000152418
913,0.282854,0.000146829
914,0.28314,0.000126341
915,0.283429,0.000127177
916,0.283717,0.000168182
917,0.283996,0.000128561
918,0.284289,0.000140932
919,0.284607,0.000127335
920,0.2849,0.000144728
921,0.285202,0.000131074
922,0.285492,0.000117341
923,0.285781,0.000144114
924,0.286072,0.000144129
925,0.286364,0.000135128
926,0.286643,0.000138846
927,0.286938,0.000132976
928,0.287212,0.000136445
929,0.2875,0.00015331
930,0.287781,0.000151012
931,0.288073,0.000127977
932,0.288364,0.000136868
933,0.288649,0.000148899
934,0.288927,0.0001444
935,0.289196,0.000118186
936,0.289472,0.000122899
937,0.289753,0.000141403
938,0.29004,0.000124023
939,0.290322,0.000175018
940,0.290594,0.000120761
941,0.290871,0.000169056
942,0.291155,0.000117997
943,0.291487,0.000162148
944,0.29174,0.000120842
945,0.291988,0.000161457
946,0.292381,0.000127418
947,0.292608,0.000159014
948,0.292877,0.000115975
949,0.293162,0.000139941
950,0.293458,0.000136106
951,0.293742,0.00014395
952,0.294041,0.000115745
953,0.294338,0.000134651
954,0.294606,0.000153802
955,0.294876,0.000120832
956,0.295153,0.000147999
957,0.29543,0.000120678
958,0.295713,0.000130618
959,0.295997,0.000130034
960,0.296278,0.000147112
961,0.296567,0.0001296
962,0.296852,0.000154895
963,0.29713,0.000111588
964,0.297412,0.000131448
965,0.297695,0.000130026
966,0.297975,0.000146958
967,0.298274,0.000131158
968,0.298557,0.000135317
969,0.298916,0.000134713
970,0.299226,0.00013606
971,0.299569,0.000120319
972,0.299951,0.000128567
973,0.30038,0.000129669
974,0.300791,0.000171737
975,0.301257,0.000118847
976,0.301617,0.000153672
977,0.301985,0.000120316
978,0.30236,0.000144838
979,0.302744,0.00013051
980,0.303063,0.000131134
981,0.303387,0.000139259
982,0.303704,0.000112397
983,0.303965,0.000136882
984,0.30545,0.000124752
985,0.305915,0.000133524
986,0.306261,0.000119773
987,0.30662,0.000160738
988,0.306928,0.000119912
989,0.307232,0.000136207
990,0.307527,0.00012604
991,0.307824,0.000123248
992,0.308129,0.000119544
993,0.308429,0.000127485
994,0.308706,0.000139853
995,0.308997,0.000147142
996,0.309301,0.00011797
997,0.309589,0.000159066
998,0.309873,0.000114926
999,0.310148,0.000144567
1000,0.310434,0.00013088
1001,0.310712,0.00010499
1002,0.31099,0.000218381
1003,0.311298,0.000105588
1004,0.311593,0.000130263
1005,0.311884,0.000128055
1006,0.312182,0.000117258
1007,0.312488,0.00011991
1008,0.312768,0.000134399
1009,0.313061,0.000121004
1010,0.313352,0.000142078
1011,0.313648,0.000120106
1012,0.313928,0.00011843
1013,0.314228,0.000129345
1014,0.314445,0.000122709
1015,0.314631,0.000124348
1016,0.314802,0.000128933
1017,0.315006,0.000124214
1018,0.315239,0.000128745
1019,0.315462,0.000114362
1020,0.315639,0.000160165
1021,0.315828,0.000110166
1022,0.316057,0.000125509
1023,0.316281,0.000114013
1024,0.316499,0.000126418
1025,0.316673,0.000122899
1026,0.316861,0.00012666
1027,0.317101,0.00011885
1028,0.317318,0.000158388
1029,0.31753,0.000124134
1030,0.317706,0.000129418
1031,0.317882,0.000126022
1032,0.318077,0.000112608
1033,0.318312,0.000124161
1034,0.318522,0.000112658
1035,0.318723,0.000121733
1036,0.318933,0.000131914
1037,0.31917,0.000124106
1038,0.319393,0.000126073
1039,0.319605,0.000116226
1040,0.319779,0.000117465
1041,0.319952,0.000130594
1042,0.320191,0.000132226
1043,0.32042,0.000131651
1044,0.32064,0.000117629
1045,0.320825,0.000176094
1046,0.321003,0.000107609
1047,0.321198,0.000144185
1048,0.321409,0.000101915
1049,0.321626,0.000144115
1050,0.32185,9.18857e-05
