iteration,time,error
87,0.174111,0.00154234
88,0.17596,0.00153072
89,0.179496,0.00164289
90,0.185465,0.00169213
91,0.190067,0.00150984
92,0.193765,0.00144376
93,0.197561,0.00154674
94,0.201245,0.00145796
95,0.205636,0.00177054
96,0.209649,0.00132293
97,0.213767,0.00220957
98,0.218009,0.00118137
99,0.221256,0.00158926
100,0.224114,0.00139991
101,0.226365,0.00134168
102,0.228148,0.00149524
103,0.229973,0.00143668
104,0.231841,0.00122552
105,0.233684,0.00210614
106,0.235043,0.00106167
107,0.236411,0.0015181
108,0.237864,0.00130391
109,0.23918,0.00111938
110,0.24046,0.00143309
111,0.241911,0.00119631
112,0.243287,0.00130266
113,0.246039,0.00119853
114,0.249662,0.00115942
115,0.253319,0.001185
116,0.257179,0.0013392
117,0.260014,0.0010552
118,0.261935,0.00176674
119,0.264976,0.000937714
120,0.268737,0.00189292
121,0.272781,0.0009708
122,0.275577,0.00105837
123,0.27759,0.00127852
124,0.279148,0.000955569
125,0.28076,0.00180599
126,0.282401,0.000921261
127,0.283817,0.000956856
128,0.285276,0.00112456
129,0.286773,0.000975114
130,0.288317,0.00117223
131,0.289829,0.000946827
132,0.2914,0.00141574
133,0.292793,0.000882883
134,0.294314,0.00092637
135,0.296018,0.000952781
136,0.298094,0.000933223
137,0.299682,0.00112832
138,0.301269,0.00101845
139,0.302707,0.000837069
140,0.304581,0.000937975
141,0.307255,0.000884897
142,0.309208,0.00134783
143,0.310817,0.000766988
144,0.312372,0.00128974
145,0.313912,0.000832095
146,0.315513,0.000984622
147,0.317093,0.000859206
148,0.318569,0.000821629
149,0.319938,0.000940361
150,0.321281,0.000881328
151,0.322609,0.00110018
152,0.3239,0.000789714
153,0.325153,0.000947332
154,0.326615,0.000819258
155,0.328076,0.000794529
156,0.329804,0.000939002
157,0.331326,0.000797579
158,0.332824,0.000834409
159,0.334407,0.000857746
160,0.336206,0.000736168
161,0.338443,0.00113717
162,0.340625,0.000758296
163,0.34216,0.000751236
164,0.34368,0.000765737
165,0.345285,0.000880769
166,0.346857,0.000793923
167,0.348304,0.000809886
168,0.349821,0.000902951
169,0.351371,0.000719401
170,0.352965,0.000908773
171,0.354466,0.000697501
172,0.355897,0.00107293
173,0.35745,0.000706619
174,0.359344,0.000802889
175,0.361265,0.000718643
176,0.362803,0.00069765
177,0.364377,0.000764169
178,0.365894,0.000782227
179,0.368036,0.000681548
180,0.370094,0.000847658
181,0.372094,0.000716197
182,0.373728,0.000663477
183,0.375202,0.000848184
184,0.376741,0.000668578
185,0.378288,0.000788403
186,0.379861,0.000701438
187,0.381336,0.000789299
188,0.382803,0.000685146
189,0.384294,0.000590888
190,0.385697,0.000855754
191,0.387246,0.000614958
192,0.388867,0.000823831
193,0.391128,0.000608368
194,0.393364,0.000687808
195,0.394952,0.000734656
196,0.396236,0.00068652
197,0.398242,0.000580316
198,0.40049,0.00080971
199,0.402533,0.000593987
200,0.404186,0.000904067
201,0.405759,0.000575919
202,0.40738,0.000714039
203,0.408835,0.000630016
204,0.410279,0.000629236
205,0.411841,0.000645259
206,0.413354,0.000765151
207,0.414871,0.000625188
208,0.416298,0.000701449
209,0.417789,0.000600207
210,0.419348,0.000621209
211,0.421309,0.00062034
212,0.423336,0.00069406
213,0.424815,0.000607331
214,0.426381,0.000689609
215,0.427961,0.000663752
216,0.429656,0.000555262
217,0.432026,0.000525135
218,0.434008,0.000650127
219,0.435537,0.000585064
220,0.437054,0.000593525
221,0.438636,0.000643117
222,0.440184,0.00064188
223,0.441767,0.000535983
224,0.443329,0.000673016
225,0.44483,0.000560873
226,0.446338,0.000708729
227,0.447869,0.000515022
228,0.44946,0.000667744
229,0.450893,0.000464691
230,0.452701,0.000584172
231,0.454485,0.000568851
232,0.456085,0.000680807
233,0.45768,0.000542965
234,0.459139,0.000661852
235,0.461153,0.000490145
236,0.463413,0.000626093
237,0.46527,0.000506202
238,0.466832,0.00089224
239,0.468406,0.000431697
240,0.469949,0.000686313
241,0.4716,0.000489224
242,0.47313,0.000569782
243,0.474626,0.00059303
244,0.476168,0.000560059
245,0.477658,0.000479813
246,0.479319,0.000492263
247,0.480818,0.0006015
248,0.482377,0.000496431
249,0.48399,0.000568785
250,0.485196,0.000518473
251,0.486634,0.000485174
252,0.487904,0.000546761
253,0.489074,0.000597714
254,0.490509,0.000474894
255,0.491791,0.000514002
256,0.493131,0.00062831
257,0.494655,0.00049062
258,0.495938,0.000522998
259,0.499,0.000510756
260,0.50214,0.000499449
261,0.505796,0.000481614
262,0.509298,0.000488938
263,0.513116,0.00072689
264,0.516872,0.00039718
265,0.5206,0.000568763
266,0.525932,0.000463918
267,0.530156,0.000483018
268,0.533161,0.000514681
269,0.536144,0.000455348
270,0.538639,0.000475309
271,0.540865,0.000494247
272,0.543035,0.000492715
273,0.544955,0.000463296
274,0.547042,0.000500286
275,0.548847,0.000543266
276,0.550267,0.00042016
277,0.551912,0.000677129
278,0.554245,0.000400135
279,0.556468,0.00069614
280,0.55838,0.000399126
281,0.559987,0.000540794
282,0.561519,0.000471707
283,0.563048,0.000447259
284,0.564656,0.000486129
285,0.566203,0.000428687
286,0.56774,0.000469375
287,0.569205,0.000451143
288,0.570701,0.000426627
289,0.572179,0.000478738
290,0.573711,0.00044674
291,0.575035,0.000450365
292,0.576554,0.000442799
293,0.578098,0.000439566
294,0.579507,0.000397513
295,0.580897,0.000654858
296,0.582312,0.000389325
297,0.583733,0.000567441
298,0.585192,0.000386743
299,0.586682,0.000526361
300,0.588074,0.000391718
301,0.589575,0.000534813
302,0.591134,0.000377878
303,0.592645,0.000484893
304,0.594122,0.000379787
305,0.59571,0.000451112
306,0.597189,0.000393076
307,0.598731,0.000542969
308,0.600211,0.000421302
309,0.60162,0.000471414
310,0.603179,0.000380805
311,0.604752,0.00037214
312,0.606726,0.000559833
313,0.608352,0.000430221
314,0.609831,0.000451544
315,0.611437,0.0003912
316,0.61284,0.000367905
317,0.615143,0.00038003
318,0.617172,0.000372614
319,0.619068,0.000384037
320,0.620666,0.000445411
321,0.622166,0.000383886
322,0.62374,0.000524422
323,0.625337,0.000371556
324,0.626807,0.000485865
325,0.628386,0.000391068
326,0.629853,0.000441352
327,0.631437,0.000390751
328,0.632941,0.00037429
329,0.634624,0.000446134
330,0.636522,0.000381951
331,0.638429,0.000405726
332,0.640022,0.000348782
333,0.641507,0.000499885
334,0.643021,0.000378462
335,0.644622,0.000526398
336,0.646925,0.000360365
337,0.649021,0.000393266
338,0.650808,0.000359237
339,0.652255,0.000398946
340,0.653781,0.000380923
341,0.655337,0.000374734
342,0.656745,0.0005195
343,0.658219,0.000340829
344,0.659806,0.000404117
345,0.661262,0.000379054
346,0.66279,0.000326518
347,0.664225,0.000479386
348,0.665765,0.000326972
349,0.667686,0.000376602
350,0.669421,0.000360656
351,0.670992,0.000454139
352,0.672442,0.00033443
353,0.673992,0.000442946
354,0.675578,0.000324543
355,0.678017,0.000445303
356,0.67996,0.000357969
357,0.681458,0.000374089
358,0.682943,0.000406101
359,0.684491,0.000331035
360,0.685951,0.000448108
361,0.687581,0.000292362
362,0.689071,0.00040014
363,0.690645,0.000308732
364,0.692165,0.000409904
365,0.693622,0.000344958
366,0.69518,0.000361045
367,0.696684,0.000359291
368,0.69845,0.000387569
369,0.700341,0.000359265
370,0.701884,0.000335585
371,0.703447,0.000371677
372,0.705003,0.000373416
373,0.706568,0.000333546
374,0.708902,0.000381375
375,0.710943,0.000340309
376,0.71265,0.000355501
377,0.714104,0.000408543
378,0.715691,0.000312424
379,0.717249,0.000380112
380,0.71878,0.000304951
381,0.720244,0.000340041
382,0.721761,0.000330177
383,0.723346,0.000415887
384,0.724876,0.000317596
385,0.72629,0.000298327
386,0.727759,0.000353507
387,0.729712,0.000337956
388,0.731324,0.000382649
389,0.732871,0.000356748
390,0.734431,0.000312463
391,0.735896,0.000313762
392,0.737316,0.000365788
393,0.739357,0.000339501
394,0.741591,0.000305474
395,0.743527,0.000341946
396,0.745092,0.000373752
397,0.746539,0.000315609
398,0.748025,0.000292648
399,0.749588,0.000369445
400,0.7512,0.000294667
401,0.752794,0.000437479
402,0.754287,0.000300748
403,0.755872,0.000427012
404,0.75735,0.000269899
405,0.758871,0.000290363
406,0.760357,0.000347101
407,0.762393,0.0002857
408,0.764271,0.000327205
409,0.7659,0.000305839
410,0.767483,0.000378541
411,0.769042,0.000300319
412,0.770805,0.000369509
413,0.773184,0.000290292
414,0.775218,0.00032614
415,0.776918,0.000316051
416,0.778498,0.000304637
417,0.780063,0.00031977
418,0.781554,0.000299807
419,0.783102,0.000311385
420,0.78458,0.000269757
421,0.786112,0.000342585
422,0.787754,0.000275029
423,0.789229,0.00037197
424,0.790767,0.00028231
425,0.792344,0.000420208
426,0.794201,0.000320072
427,0.796149,0.000274825
428,0.797719,0.000439407
429,0.799281,0.000273652
430,0.800943,0.00028426
431,0.803456,0.000291192
432,0.80539,0.000287317
433,0.807285,0.000297393
434,0.808876,0.000329491
435,0.810443,0.000284334
436,0.811937,0.000485363
437,0.813443,0.000242736
438,0.815017,0.000323518
439,0.816474,0.000316483
440,0.817954,0.000302783
441,0.819553,0.000319653
442,0.821037,0.000258484
443,0.822672,0.000300283
444,0.824496,0.000316262
445,0.826265,0.000258929
446,0.827898,0.000359321
447,0.829429,0.00026732
448,0.830989,0.000285022
449,0.833406,0.000325389
450,0.835528,0.000264588
451,0.837278,0.000468998
452,0.83882,0.000227548
453,0.840358,0.000344291
454,0.841883,0.00026705
455,0.843491,0.000289197
456,0.845056,0.000301667
457,0.846624,0.000255107
458,0.848118,0.000304281
459,0.849579,0.000282825
460,0.851147,0.00026472
461,0.852744,0.000266413
462,0.854898,0.000346133
463,0.857042,0.000293954
464,0.858663,0.000268375
465,0.860204,0.00026572
466,0.861682,0.000296583
467,0.863951,0.000247306
468,0.865957,0.000448657
469,0.867894,0.000224825
470,0.869473,0.00030716
471,0.870964,0.000265911
472,0.872487,0.000285911
473,0.873852,0.000262576
474,0.875267,0.000333512
475,0.876653,0.00025399
476,0.878105,0.000265428
477,0.879528,0.00030161
478,0.880939,0.000247771
479,0.88236,0.000325692
480,0.883749,0.000244819
481,0.885285,0.000287255
482,0.886832,0.000246758
483,0.88982,0.000227307
484,0.893277,0.000285468
485,0.898431,0.000250763
486,0.902676,0.000352252
487,0.906227,0.000222963
488,0.909538,0.00028732
489,0.911694,0.000237475
490,0.914016,0.000303747
491,0.916266,0.000261209
492,0.918271,0.000322514
493,0.92021,0.000241983
494,0.922065,0.000234504
495,0.923596,0.000332825
496,0.925034,0.000236228
497,0.926381,0.000293671
498,0.927665,0.000250486
499,0.929301,0.000249566
500,0.931117,0.000241444
501,0.932667,0.000332163
502,0.934231,0.000229948
503,0.935784,0.000264627
504,0.937378,0.000256508
505,0.938999,0.000274175
506,0.940522,0.000248015
507,0.942005,0.000246488
508,0.943582,0.000279083
509,0.945016,0.000280521
510,0.946524,0.000231134
511,0.948361,0.000266031
512,0.950075,0.00026678
513,0.951642,0.000252899
514,0.95321,0.000222047
515,0.954791,0.000335058
516,0.956442,0.000219309
517,0.958931,0.000315535
518,0.961088,0.000216846
519,0.962814,0.000375678
520,0.964352,0.000232494
521,0.96591,0.00026473
522,0.967506,0.000235817
523,0.969011,0.000269413
524,0.970506,0.000213869
525,0.972085,0.000364326
526,0.973343,0.0002262
527,0.974579,0.000245291
528,0.975805,0.000244819
529,0.97718,0.000251594
530,0.978479,0.000223035
531,0.979913,0.000262958
532,0.981599,0.00024474
533,0.983199,0.000218647
534,0.984747,0.000227063
535,0.98632,0.000238352
536,0.987972,0.00023383
537,0.989688,0.000311274
538,0.991768,0.000217579
539,0.993655,0.000311548
540,0.995303,0.000215976
541,0.996865,0.000281137
542,0.99854,0.00024543
543,1.00002,0.000238689
544,1.0015,0.000243414
545,1.00308,0.000225771
546,1.00465,0.000214031
547,1.00607,0.000227192
548,1.00764,0.000224911
549,1.0091,0.00026242
550,1.01066,0.000250701
551,1.01259,0.000219599
552,1.01447,0.000274347
553,1.016,0.000222574
554,1.01753,0.000227577
555,1.01921,0.000227621
556,1.02182,0.000374541
557,1.02383,0.000190277
558,1.02551,0.000238712
559,1.02706,0.000237355
560,1.02852,0.00021125
561,1.03003,0.000278307
562,1.03159,0.000210514
563,1.03304,0.000373614
564,1.03461,0.000180457
565,1.03614,0.00024468
566,1.03762,0.000226534
567,1.03923,0.000214225
568,1.04078,0.00022567
569,1.04263,0.000215126
570,1.04443,0.000229904
571,1.04613,0.000213423
572,1.04773,0.000247462
573,1.04932,0.000198078
574,1.05104,0.000275082
575,1.0534,0.000206618
576,1.0554,0.000266896
577,1.05736,0.000201738
578,1.05895,0.000321497
579,1.06051,0.000193157
580,1.06192,0.000248378
581,1.06349,0.000230182
582,1.065,0.000256205
583,1.06649,0.000200412
584,1.06801,0.000192875
585,1.06949,0.000208186
586,1.07107,0.000211789
587,1.07254,0.000221092
588,1.07407,0.000245826
589,1.07595,0.000215322
590,1.07805,0.000228755
591,1.0796,0.000207964
592,1.08115,0.000193805
593,1.08353,0.000298441
594,1.08568,0.00020703
595,1.08739,0.000241985
596,1.08893,0.000221751
597,1.09048,0.000279938
598,1.09204,0.000188573
599,1.09353,0.000217864
600,1.09501,0.000189345
601,1.09644,0.000207344
602,1.09793,0.000250044
603,1.0995,0.000210532
604,1.10098,0.000222927
605,1.10254,0.000199346
606,1.10441,0.000203673
607,1.1061,0.000229239
608,1.10767,0.000223539
609,1.10918,0.000192857
610,1.11074,0.000218025
611,1.11223,0.00021223
612,1.11461,0.000220477
613,1.11664,0.000210341
614,1.11844,0.000221438
615,1.12,0.000197435
616,1.12155,0.000196058
617,1.12311,0.000211662
618,1.12457,0.000253628
619,1.12602,0.000206716
620,1.12761,0.000231923
621,1.12912,0.000178044
622,1.13056,0.00022078
623,1.13211,0.000237798
624,1.13364,0.000196028
625,1.13538,0.000177012
626,1.13736,0.00020938
627,1.13939,0.000196257
628,1.14093,0.000189411
629,1.14238,0.000204263
630,1.14389,0.000215923
631,1.1458,0.000206888
632,1.14798,0.000204609
633,1.14986,0.000203164
634,1.15149,0.000268614
635,1.15306,0.000172028
636,1.15462,0.000227354
637,1.15618,0.000176601
638,1.1577,0.000228018
639,1.15929,0.000189481
640,1.16087,0.000191608
641,1.16238,0.000189759
642,1.16383,0.000263888
643,1.16531,0.000175046
644,1.1668,0.000250671
645,1.16858,0.000194535
646,1.1704,0.000222505
647,1.17193,0.000185431
648,1.17343,0.000218612
649,1.17507,0.00021933
650,1.17753,0.000198821
651,1.17979,0.000189103
652,1.18144,0.000258778
653,1.18301,0.000161511
654,1.18448,0.000173514
655,1.18605,0.000188087
656,1.18764,0.000227404
657,1.18903,0.000178683
658,1.19052,0.000199892
659,1.19205,0.000159187
660,1.19377,0.000225077
661,1.19533,0.000185148
662,1.19692,0.000303476
663,1.19907,0.000169561
664,1.2009,0.000184416
665,1.20246,0.000188477
666,1.20397,0.000186931
667,1.20539,0.000188348
668,1.20742,0.000192967
669,1.20961,0.000225033
670,1.21157,0.000190865
671,1.2131,0.000195216
672,1.21465,0.000176999
673,1.2162,0.000180362
674,1.21767,0.000199948
675,1.21925,0.000176823
676,1.22076,0.000247433
677,1.22234,0.000183044
678,1.22389,0.00018103
679,1.22535,0.000204823
680,1.22677,0.0001797
681,1.22808,0.000269629
682,1.22956,0.000170668
683,1.23096,0.000216587
684,1.23239,0.000166259
685,1.23377,0.000218881
686,1.23508,0.000205673
687,1.23643,0.000196876
688,1.23785,0.000164511
689,1.2393,0.000242698
690,1.24064,0.000169254
691,1.24212,0.000216369
692,1.24355,0.000166629
693,1.24502,0.000210505
694,1.24664,0.000167762
695,1.24812,0.000181884
696,1.2496,0.000173363
697,1.25114,0.000236355
698,1.25266,0.000188307
699,1.25412,0.000198852
700,1.25568,0.000172872
701,1.25717,0.000177268
702,1.25851,0.000235403
703,1.25988,0.00015107
704,1.26124,0.00029522
705,1.26263,0.000149395
706,1.26381,0.000182568
707,1.26514,0.000186383
708,1.2665,0.000177476
709,1.26791,0.000261797
710,1.26923,0.000161554
711,1.27059,0.000173085
712,1.27233,0.000225667
713,1.27389,0.000162097
714,1.27544,0.000165736
715,1.27696,0.000145739
716,1.27852,0.000189656
717,1.28008,0.000194581
718,1.28156,0.000170602
719,1.28306,0.000194411
720,1.28453,0.000170585
721,1.28601,0.000187635
722,1.2876,0.00015945
723,1.28909,0.000244607
724,1.29067,0.000178382
725,1.29217,0.000177765
726,1.2937,0.000174577
727,1.29524,0.000190903
728,1.29679,0.000170344
729,1.29822,0.000182836
730,1.30031,0.000161571
731,1.30248,0.00029692
732,1.30446,0.000136925
733,1.30582,0.000199235
734,1.30711,0.000178662
735,1.30838,0.000159949
736,1.30975,0.000177092
737,1.311,0.00016406
738,1.31237,0.000193089
739,1.31375,0.00015732
740,1.31516,0.000263384
741,1.31641,0.00013652
742,1.31775,0.000208575
743,1.31915,0.000169609
744,1.32042,0.000194658
745,1.32183,0.000170246
746,1.32362,0.000166801
747,1.32508,0.000191026
748,1.32652,0.000182967
749,1.32787,0.000138685
750,1.32916,0.000224117
751,1.33051,0.000156348
752,1.33192,0.000235252
753,1.33363,0.000149781
754,1.33513,0.000193907
755,1.33663,0.000158419
756,1.33796,0.000239741
757,1.33918,0.000143878
758,1.34055,0.000206002
759,1.34185,0.00014733
760,1.34315,0.000175153
761,1.34449,0.000144886
762,1.34586,0.000187601
763,1.34714,0.000158825
764,1.34849,0.000230947
765,1.34978,0.000174077
766,1.35104,0.000164807
767,1.35257,0.000180139
768,1.35386,0.000185897
769,1.3552,0.000147245
770,1.35661,0.000182344
771,1.35786,0.000147483
772,1.35918,0.00022232
773,1.36052,0.00014766
774,1.36181,0.000253303
775,1.36317,0.00014
776,1.36453,0.000152426
777,1.36601,0.000252293
778,1.36738,0.000137884
779,1.36871,0.000164742
780,1.37008,0.00017762
781,1.3714,0.000166239
782,1.37266,0.000176595
783,1.37394,0.000152374
784,1.37526,0.000183792
785,1.37647,0.000136508
786,1.37784,0.000163384
787,1.37916,0.000180083
788,1.38051,0.000141828
789,1.38182,0.000255703
790,1.38335,0.000134999
791,1.385,0.000176782
792,1.38678,0.000181658
793,1.38835,0.000152762
794,1.3899,0.000151855
795,1.39142,0.000170408
796,1.39343,0.000173947
797,1.39569,0.000139747
798,1.39755,0.000251736
799,1.39914,0.000141433
800,1.40071,0.000156314
801,1.40224,0.000161985
802,1.4038,0.000155439
803,1.40528,0.000146079
804,1.40676,0.000227796
805,1.40835,0.000127702
806,1.40989,0.000185699
807,1.41146,0.000171267
808,1.41302,0.000169908
809,1.41507,0.000162541
810,1.41688,0.000145649
811,1.41853,0.000155693
812,1.41997,0.000158415
813,1.42143,0.000149777
814,1.42292,0.000144155
815,1.42482,0.0001675
816,1.42716,0.000155827
817,1.42918,0.000182225
818,1.43074,0.000150911
819,1.43234,0.00018384
820,1.43385,0.00013843
821,1.43535,0.000147907
822,1.43685,0.000139408
823,1.43832,0.000190082
824,1.43988,0.000153196
825,1.44143,0.00017535
826,1.443,0.000163631
827,1.44446,0.000145951
828,1.44593,0.000149501
829,1.4478,0.000165509
830,1.44946,0.000152198
831,1.45103,0.000139973
832,1.45254,0.000150642
833,1.45408,0.000181069
834,1.45666,0.000160727
835,1.4587,0.000151921
836,1.46044,0.000140081
837,1.46197,0.00014483
838,1.46354,0.000151586
839,1.46503,0.000140639
840,1.46662,0.000160439
841,1.4681,0.000140619
842,1.46951,0.000187543
843,1.47107,0.000147046
844,1.47252,0.000151552
845,1.474,0.000196187
846,1.47555,0.000130946
847,1.47746,0.000190968
848,1.4793,0.000145981
849,1.48073,0.000162465
850,1.48222,0.000139716
851,1.48382,0.000137837
852,1.48525,0.000244222
853,1.48723,0.000128272
854,1.48965,0.000145455
855,1.49161,0.000128015
856,1.4932,0.000171848
857,1.49484,0.000142982
858,1.49639,0.000145434
859,1.49788,0.000130145
860,1.49942,0.000167297
861,1.50086,0.000146065
862,1.50248,0.000131947
863,1.50397,0.000202025
864,1.50543,0.000126103
865,1.507,0.00015959
866,1.50849,0.000154447
867,1.51033,0.000162941
868,1.51232,0.000155732
869,1.51389,0.000136574
870,1.51543,0.000151557
871,1.51699,0.000145232
872,1.51878,0.000137767
873,1.52123,0.000153585
874,1.52337,0.000129213
875,1.52491,0.000218312
876,1.5265,0.000134777
877,1.52801,0.000155556
878,1.52949,0.000128813
879,1.53104,0.000139425
880,1.53249,0.000143989
881,1.53396,0.000145805
882,1.53554,0.000168604
883,1.53702,0.000124439
884,1.5386,0.000235004
885,1.54015,0.000119633
886,1.54206,0.000166355
887,1.54401,0.000130887
888,1.54554,0.000224959
889,1.54708,0.000118804
890,1.54872,0.00016231
891,1.55112,0.000131032
892,1.55321,0.000139557
893,1.55496,0.000138204
894,1.55646,0.000161467
895,1.558,0.00012926
896,1.55958,0.000211404
897,1.56117,0.00012092
898,1.56267,0.000155011
899,1.56418,0.000172219
900,1.56576,0.000120296
901,1.56735,0.00013446
902,1.56884,0.000115147
903,1.57034,0.000176243
904,1.57235,0.000137609
905,1.57437,0.000134401
906,1.57596,0.000139902
907,1.57743,0.000143305
908,1.57893,0.000137669
909,1.58124,0.000168122
910,1.58373,0.000124526
911,1.58553,0.000138973
912,1.58683,0.00014263
913,1.58815,0.000129783
914,1.58945,0.000149723
915,1.59086,0.000143299
916,1.59213,0.0001434
917,1.5934,0.000133448
918,1.59466,0.000159714
919,1.59599,0.000136025
920,1.59732,0.000177447
921,1.59868,0.000112824
922,1.60018,0.000199303
923,1.60154,0.000120121
924,1.60311,0.000158338
925,1.6053,0.000146904
926,1.6067,0.000131859
927,1.60801,0.000135974
928,1.60937,0.000122358
929,1.61068,0.00017914
930,1.61214,0.000123495
931,1.61354,0.0001496
932,1.6148,0.000132689
933,1.61605,0.000135055
934,1.61742,0.000130111
935,1.61945,0.000162026
936,1.62126,0.000116242
937,1.62291,0.000159394
938,1.62443,0.000122881
939,1.6257,0.000158854
940,1.62702,0.000127761
941,1.62838,0.000145785
942,1.62985,0.000120037
943,1.63124,0.000149585
944,1.63259,0.000141572
945,1.63385,0.000124546
946,1.63515,0.000160479
947,1.63647,0.000125281
948,1.63769,0.000120898
949,1.639,0.000148406
950,1.6403,0.000135586
951,1.64169,0.000129931
952,1.6431,0.000138451
953,1.64482,0.0001188
954,1.64632,0.000211479
955,1.64791,0.000105607
956,1.6498,0.000156386
957,1.65135,0.000113991
958,1.65287,0.000120079
959,1.65432,0.000133173
960,1.65595,0.000134967
961,1.65742,0.000136305
962,1.65891,0.000126486
963,1.66037,0.000120124
964,1.66193,0.000149636
965,1.66382,0.000126045
966,1.66552,0.000130406
967,1.66709,0.000136133
968,1.66866,0.000172308
969,1.6702,0.000114191
970,1.67169,0.000144722
971,1.67305,0.000113263
972,1.67443,0.00013221
973,1.67621,0.000149824
974,1.67776,0.000139912
975,1.67931,0.000117231
976,1.68081,0.000196396
977,1.68235,0.00010896
978,1.68381,0.000174791
979,1.68529,0.000129436
980,1.68686,0.000110726
981,1.68835,0.000161987
982,1.68986,0.000122624
983,1.6914,0.000151694
984,1.69291,0.000104048
985,1.69489,0.000147718
986,1.69657,0.000122149
987,1.69805,0.000137773
988,1.6996,0.000131018
989,1.70112,0.000123374
990,1.70282,0.000130327
991,1.70518,0.00013274
992,1.70736,0.000116441
993,1.70904,0.000126834
994,1.71061,0.000131475
995,1.71215,0.000118569
996,1.71365,0.000127646
997,1.71515,0.000153083
998,1.71665,0.000116202
999,1.71823,0.000131299
1000,1.71982,0.000130175
1001,1.7213,0.000143248
1002,1.72281,0.000135565
1003,1.72439,0.000110886
1004,1.72629,0.000161437
1005,1.72821,0.000120546
1006,1.72972,0.00017677
1007,1.73128,0.000105522
1008,1.73286,0.000161899
1009,1.73527,0.000117615
1010,1.73726,0.000126214
1011,1.73947,0.000119759
1012,1.74104,0.000151709
1013,1.7426,0.000117138
1014,1.74422,0.000112198
1015,1.7457,0.000137805
1016,1.74726,0.000121127
1017,1.74886,0.000106397
1018,1.75032,0.000199987
1019,1.7519,0.000115358
1020,1.75339,0.000136238
1021,1.75492,0.000124169
1022,1.75673,0.000112121
1023,1.75834,0.000128205
1024,1.75992,0.000121231
1025,1.76146,0.000138286
1026,1.76298,0.000120554
1027,1.76463,0.000160786
1028,1.767,0.000104133
1029,1.76899,0.000156669
1030,1.77079,0.00011209
1031,1.77244,0.000134952
1032,1.77391,0.000116411
1033,1.77545,0.000165602
1034,1.77691,0.000107283
1035,1.77838,0.000159539
1036,1.77999,0.000106783
1037,1.78152,0.000129112
1038,1.78314,0.000111018
1039,1.78462,0.000130523
1040,1.78611,0.000129776
1041,1.78804,0.000138045
1042,1.78982,0.000114698
1043,1.79141,0.000141035
1044,1.79295,0.000104091
1045,1.79443,0.000131518
1046,1.79605,0.000123213
1047,1.79736,0.000135422
1048,1.79881,0.00011179
1049,1.80014,0.000148424
1050,1.80158,0.000112355
1051,1.80307,0.000119105
1052,1.80458,0.000126857
1053,1.80607,0.000118963
1054,1.80764,0.000114567
1055,1.80913,0.000136243
1056,1.81061,0.000131011
1057,1.81236,0.000109315
1058,1.81373,0.000123291
1059,1.81505,0.000110229
1060,1.81636,0.00016003
1061,1.81766,0.000109819
1062,1.8192,0.000153457
1063,1.82092,0.000114516
1064,1.82303,0.000136055
1065,1.82464,0.000113447
1066,1.82617,0.000110453
1067,1.82779,0.000129842
1068,1.83017,0.000110721
1069,1.8322,0.000119793
1070,1.83411,0.000110796
1071,1.83563,0.000119369
